12.06419 29524.36842
11.94747 31770.75508
11.80904 34087.44119
11.66520 36320.58114
11.50137 38765.48824
11.33041 41273.08374
11.15515 43841.33253
10.97772 46468.40783
10.79975 49152.65904
10.62248 51892.58562
10.44683 54686.81575
