1.066667000000000032e+00 8.148147999999999502e-01 9.724853999999999360e+03
1.081480999999999915e+00 8.148147999999999502e-01 9.724048000000000684e+03
1.096295999999999937e+00 8.148147999999999502e-01 9.723503000000000611e+03
1.111110999999999960e+00 8.148147999999999502e-01 9.723174000000000888e+03
1.125925999999999982e+00 8.148147999999999502e-01 9.723014999999999418e+03
1.140741000000000005e+00 8.148147999999999502e-01 9.722981999999999971e+03
1.155556000000000028e+00 8.148147999999999502e-01 9.723038000000000466e+03
1.170369999999999910e+00 8.148147999999999502e-01 9.723150999999999840e+03
1.185184999999999933e+00 8.148147999999999502e-01 9.723299000000000888e+03
1.199999999999999956e+00 8.148147999999999502e-01 9.723466000000000349e+03
8.000000000000000444e-01 8.296295999999999671e-01 9.792066000000000713e+03
8.148147999999999502e-01 8.296295999999999671e-01 9.785974000000000160e+03
8.296295999999999671e-01 8.296295999999999671e-01 9.779933999999999287e+03
8.444445000000000423e-01 8.296295999999999671e-01 9.773956000000000131e+03
8.592592000000000008e-01 8.296295999999999671e-01 9.768079999999999927e+03
8.740740999999999650e-01 8.296295999999999671e-01 9.762365999999999985e+03
8.888888999999999818e-01 8.296295999999999671e-01 9.756884000000000015e+03
9.037036999999999987e-01 8.296295999999999671e-01 9.751700000000000728e+03
9.185185000000000155e-01 8.296295999999999671e-01 9.746862999999999374e+03
9.333333000000000323e-01 8.296295999999999671e-01 9.742406000000000859e+03
9.481481000000000492e-01 8.296295999999999671e-01 9.738341000000000349e+03
9.629630000000000134e-01 8.296295999999999671e-01 9.734672000000000480e+03
9.777778000000000302e-01 8.296295999999999671e-01 9.731396000000000640e+03
9.925926000000000471e-01 8.296295999999999671e-01 9.728513000000000829e+03
1.007406999999999941e+00 8.296295999999999671e-01 9.726021000000000640e+03
1.022221999999999964e+00 8.296295999999999671e-01 9.723921000000000276e+03
1.037036999999999987e+00 8.296295999999999671e-01 9.722207000000000335e+03
1.051852000000000009e+00 8.296295999999999671e-01 9.720868000000000393e+03
1.066667000000000032e+00 8.296295999999999671e-01 9.719879999999999200e+03
1.081480999999999915e+00 8.296295999999999671e-01 9.719209000000000742e+03
1.096295999999999937e+00 8.296295999999999671e-01 9.718811999999999898e+03
1.111110999999999960e+00 8.296295999999999671e-01 9.718638999999999214e+03
1.125925999999999982e+00 8.296295999999999671e-01 9.718641999999999825e+03
1.140741000000000005e+00 8.296295999999999671e-01 9.718770000000000437e+03
1.155556000000000028e+00 8.296295999999999671e-01 9.718983000000000175e+03
1.170369999999999910e+00 8.296295999999999671e-01 9.719248999999999796e+03
1.185184999999999933e+00 8.296295999999999671e-01 9.719540999999999258e+03
1.199999999999999956e+00 8.296295999999999671e-01 9.719841000000000349e+03
8.000000000000000444e-01 8.444445000000000423e-01 9.787461999999999534e+03
8.148147999999999502e-01 8.444445000000000423e-01 9.781190000000000509e+03
8.296295999999999671e-01 8.444445000000000423e-01 9.774972999999999956e+03
8.444445000000000423e-01 8.444445000000000423e-01 9.768819999999999709e+03
8.592592000000000008e-01 8.444445000000000423e-01 9.762777000000000044e+03
8.740740999999999650e-01 8.444445000000000423e-01 9.756906999999999243e+03
8.888888999999999818e-01 8.444445000000000423e-01 9.751281999999999243e+03
9.037036999999999987e-01 8.444445000000000423e-01 9.745972999999999956e+03
9.185185000000000155e-01 8.444445000000000423e-01 9.741031000000000859e+03
9.333333000000000323e-01 8.444445000000000423e-01 9.736490999999999985e+03
9.481481000000000492e-01 8.444445000000000423e-01 9.732369000000000597e+03
9.629630000000000134e-01 8.444445000000000423e-01 9.728670000000000073e+03
9.777778000000000302e-01 8.444445000000000423e-01 9.725393000000000029e+03
9.925926000000000471e-01 8.444445000000000423e-01 9.722536000000000058e+03
1.007406999999999941e+00 8.444445000000000423e-01 9.720102000000000771e+03
1.022221999999999964e+00 8.444445000000000423e-01 9.718086999999999534e+03
1.037036999999999987e+00 8.444445000000000423e-01 9.716485000000000582e+03
1.051852000000000009e+00 8.444445000000000423e-01 9.715281000000000859e+03
1.066667000000000032e+00 8.444445000000000423e-01 9.714449000000000524e+03
1.081480999999999915e+00 8.444445000000000423e-01 9.713948000000000320e+03
1.096295999999999937e+00 8.444445000000000423e-01 9.713730999999999767e+03
1.111110999999999960e+00 8.444445000000000423e-01 9.713745999999999185e+03
1.125925999999999982e+00 8.444445000000000423e-01 9.713935999999999694e+03
1.140741000000000005e+00 8.444445000000000423e-01 9.714250000000000000e+03
1.155556000000000028e+00 8.444445000000000423e-01 9.714644000000000233e+03
1.170369999999999910e+00 8.444445000000000423e-01 9.715078999999999724e+03
1.185184999999999933e+00 8.444445000000000423e-01 9.715530000000000655e+03
1.199999999999999956e+00 8.444445000000000423e-01 9.715978999999999360e+03
8.000000000000000444e-01 8.592592000000000008e-01 9.781997999999999593e+03
8.148147999999999502e-01 8.592592000000000008e-01 9.775543999999999869e+03
8.296295999999999671e-01 8.592592000000000008e-01 9.769148999999999432e+03
8.444445000000000423e-01 8.592592000000000008e-01 9.762828999999999724e+03
8.592592000000000008e-01 8.592592000000000008e-01 9.756630999999999403e+03
8.740740999999999650e-01 8.592592000000000008e-01 9.750619000000000597e+03
8.888888999999999818e-01 8.592592000000000008e-01 9.744872999999999593e+03
9.037036999999999987e-01 8.592592000000000008e-01 9.739463999999999942e+03
9.185185000000000155e-01 8.592592000000000008e-01 9.734447000000000116e+03
9.333333000000000323e-01 8.592592000000000008e-01 9.729858000000000175e+03
9.481481000000000492e-01 8.592592000000000008e-01 9.725718000000000757e+03
9.629630000000000134e-01 8.592592000000000008e-01 9.722028000000000247e+03
9.777778000000000302e-01 8.592592000000000008e-01 9.718790999999999258e+03
9.925926000000000471e-01 8.592592000000000008e-01 9.716005999999999403e+03
1.007406999999999941e+00 8.592592000000000008e-01 9.713672000000000480e+03
1.022221999999999964e+00 8.592592000000000008e-01 9.711787000000000262e+03
1.037036999999999987e+00 8.592592000000000008e-01 9.710340000000000146e+03
1.051852000000000009e+00 8.592592000000000008e-01 9.709311999999999898e+03
1.066667000000000032e+00 8.592592000000000008e-01 9.708673000000000684e+03
1.081480999999999915e+00 8.592592000000000008e-01 9.708378000000000611e+03
1.096295999999999937e+00 8.592592000000000008e-01 9.708375000000000000e+03
1.111110999999999960e+00 8.592592000000000008e-01 9.708603999999999360e+03
1.125925999999999982e+00 8.592592000000000008e-01 9.709007999999999811e+03
1.140741000000000005e+00 8.592592000000000008e-01 9.709529000000000451e+03
1.155556000000000028e+00 8.592592000000000008e-01 9.710120999999999185e+03
1.170369999999999910e+00 8.592592000000000008e-01 9.710744000000000597e+03
1.185184999999999933e+00 8.592592000000000008e-01 9.711370000000000800e+03
1.199999999999999956e+00 8.592592000000000008e-01 9.711978999999999360e+03
8.000000000000000444e-01 8.740740999999999650e-01 9.775727999999999156e+03
8.148147999999999502e-01 8.740740999999999650e-01 9.769093999999999141e+03
8.296295999999999671e-01 8.740740999999999650e-01 9.762530000000000655e+03
8.444445000000000423e-01 8.740740999999999650e-01 9.756057000000000698e+03
8.592592000000000008e-01 8.740740999999999650e-01 9.749720999999999549e+03
8.740740999999999650e-01 8.740740999999999650e-01 9.743593999999999141e+03
8.888888999999999818e-01 8.740740999999999650e-01 9.737754999999999200e+03
9.037036999999999987e-01 8.740740999999999650e-01 9.732279000000000451e+03
9.185185000000000155e-01 8.740740999999999650e-01 9.727225000000000364e+03
9.333333000000000323e-01 8.740740999999999650e-01 9.722628000000000611e+03
9.481481000000000492e-01 8.740740999999999650e-01 9.718509000000000015e+03
9.629630000000000134e-01 8.740740999999999650e-01 9.714873999999999796e+03
9.777778000000000302e-01 8.740740999999999650e-01 9.711724000000000160e+03
9.925926000000000471e-01 8.740740999999999650e-01 9.709057000000000698e+03
1.007406999999999941e+00 8.740740999999999650e-01 9.706869000000000597e+03
1.022221999999999964e+00 8.740740999999999650e-01 9.705157999999999447e+03
1.037036999999999987e+00 8.740740999999999650e-01 9.703907999999999447e+03
1.051852000000000009e+00 8.740740999999999650e-01 9.703097999999999956e+03
1.066667000000000032e+00 8.740740999999999650e-01 9.702688000000000102e+03
1.081480999999999915e+00 8.740740999999999650e-01 9.702634000000000015e+03
1.096295999999999937e+00 8.740740999999999650e-01 9.702873999999999796e+03
1.111110999999999960e+00 8.740740999999999650e-01 9.703346999999999753e+03
1.125925999999999982e+00 8.740740999999999650e-01 9.703986000000000786e+03
1.140741000000000005e+00 8.740740999999999650e-01 9.704736000000000786e+03
1.155556000000000028e+00 8.740740999999999650e-01 9.705542999999999665e+03
1.170369999999999910e+00 8.740740999999999650e-01 9.706367000000000189e+03
1.185184999999999933e+00 8.740740999999999650e-01 9.707180000000000291e+03
1.199999999999999956e+00 8.740740999999999650e-01 9.707959000000000742e+03
8.000000000000000444e-01 8.888888999999999818e-01 9.768734000000000378e+03
8.148147999999999502e-01 8.888888999999999818e-01 9.761932000000000698e+03
8.296295999999999671e-01 8.888888999999999818e-01 9.755218999999999141e+03
8.444445000000000423e-01 8.888888999999999818e-01 9.748611999999999171e+03
8.592592000000000008e-01 8.888888999999999818e-01 9.742166999999999462e+03
8.740740999999999650e-01 8.888888999999999818e-01 9.735954999999999927e+03
8.888888999999999818e-01 8.888888999999999818e-01 9.730059999999999491e+03
9.037036999999999987e-01 8.888888999999999818e-01 9.724558000000000902e+03
9.185185000000000155e-01 8.888888999999999818e-01 9.719506999999999607e+03
9.333333000000000323e-01 8.888888999999999818e-01 9.714948000000000320e+03
9.481481000000000492e-01 8.888888999999999818e-01 9.710897999999999229e+03
9.629630000000000134e-01 8.888888999999999818e-01 9.707365999999999985e+03
9.777778000000000302e-01 8.888888999999999818e-01 9.704351000000000568e+03
9.925926000000000471e-01 8.888888999999999818e-01 9.701849000000000160e+03
1.007406999999999941e+00 8.888888999999999818e-01 9.699853999999999360e+03
1.022221999999999964e+00 8.888888999999999818e-01 9.698361000000000786e+03
1.037036999999999987e+00 8.888888999999999818e-01 9.697352000000000771e+03
1.051852000000000009e+00 8.888888999999999818e-01 9.696796000000000276e+03
1.066667000000000032e+00 8.888888999999999818e-01 9.696653000000000247e+03
1.081480999999999915e+00 8.888888999999999818e-01 9.696869000000000597e+03
1.096295999999999937e+00 8.888888999999999818e-01 9.697380999999999403e+03
1.111110999999999960e+00 8.888888999999999818e-01 9.698120000000000800e+03
1.125925999999999982e+00 8.888888999999999818e-01 9.699016999999999825e+03
1.140741000000000005e+00 8.888888999999999818e-01 9.700011000000000422e+03
1.155556000000000028e+00 8.888888999999999818e-01 9.701048000000000684e+03
1.170369999999999910e+00 8.888888999999999818e-01 9.702084999999999127e+03
1.185184999999999933e+00 8.888888999999999818e-01 9.703093000000000757e+03
1.199999999999999956e+00 8.888888999999999818e-01 9.704051999999999680e+03
8.000000000000000444e-01 9.037036999999999987e-01 9.761138000000000829e+03
8.148147999999999502e-01 9.037036999999999987e-01 9.754188000000000102e+03
8.296295999999999671e-01 9.037036999999999987e-01 9.747347999999999956e+03
8.444445000000000423e-01 9.037036999999999987e-01 9.740640999999999622e+03
8.592592000000000008e-01 9.037036999999999987e-01 9.734120000000000800e+03
8.740740999999999650e-01 9.037036999999999987e-01 9.727861999999999171e+03
8.888888999999999818e-01 9.037036999999999987e-01 9.721951999999999316e+03
9.037036999999999987e-01 9.037036999999999987e-01 9.716468000000000757e+03
9.185185000000000155e-01 9.037036999999999987e-01 9.711469999999999345e+03
9.333333000000000323e-01 9.037036999999999987e-01 9.706996999999999389e+03
9.481481000000000492e-01 9.037036999999999987e-01 9.703066999999999098e+03
9.629630000000000134e-01 9.037036999999999987e-01 9.699686999999999898e+03
9.777778000000000302e-01 9.037036999999999987e-01 9.696853999999999360e+03
9.925926000000000471e-01 9.037036999999999987e-01 9.694564000000000306e+03
1.007406999999999941e+00 9.037036999999999987e-01 9.692810999999999694e+03
1.022221999999999964e+00 9.037036999999999987e-01 9.691578999999999724e+03
1.037036999999999987e+00 9.037036999999999987e-01 9.690847999999999956e+03
1.051852000000000009e+00 9.037036999999999987e-01 9.690584000000000742e+03
1.066667000000000032e+00 9.037036999999999987e-01 9.690738999999999578e+03
1.081480999999999915e+00 9.037036999999999987e-01 9.691254999999999200e+03
1.096295999999999937e+00 9.037036999999999987e-01 9.692061999999999898e+03
1.111110999999999960e+00 9.037036999999999987e-01 9.693086999999999534e+03
1.125925999999999982e+00 9.037036999999999987e-01 9.694257999999999811e+03
1.140741000000000005e+00 9.037036999999999987e-01 9.695510000000000218e+03
1.155556000000000028e+00 9.037036999999999987e-01 9.696786000000000058e+03
1.170369999999999910e+00 9.037036999999999987e-01 9.698045000000000073e+03
1.185184999999999933e+00 9.037036999999999987e-01 9.699254999999999200e+03
1.199999999999999956e+00 9.037036999999999987e-01 9.700400999999999840e+03
8.000000000000000444e-01 9.185185000000000155e-01 9.753090000000000146e+03
8.148147999999999502e-01 9.185185000000000155e-01 9.746020000000000437e+03
8.296295999999999671e-01 9.185185000000000155e-01 9.739086999999999534e+03
8.444445000000000423e-01 9.185185000000000155e-01 9.732315000000000509e+03
8.592592000000000008e-01 9.185185000000000155e-01 9.725761000000000422e+03
8.740740999999999650e-01 9.185185000000000155e-01 9.719502000000000407e+03
8.888888999999999818e-01 9.185185000000000155e-01 9.713625000000000000e+03
9.037036999999999987e-01 9.185185000000000155e-01 9.708208000000000538e+03
9.185185000000000155e-01 9.185185000000000155e-01 9.703311999999999898e+03
9.333333000000000323e-01 9.185185000000000155e-01 9.698975000000000364e+03
9.481481000000000492e-01 9.185185000000000155e-01 9.695215000000000146e+03
9.629630000000000134e-01 9.185185000000000155e-01 9.692037000000000262e+03
9.777778000000000302e-01 9.185185000000000155e-01 9.689436999999999898e+03
9.925926000000000471e-01 9.185185000000000155e-01 9.687406000000000859e+03
1.007406999999999941e+00 9.185185000000000155e-01 9.685934999999999491e+03
1.022221999999999964e+00 9.185185000000000155e-01 9.685004000000000815e+03
1.037036999999999987e+00 9.185185000000000155e-01 9.684588999999999942e+03
1.051852000000000009e+00 9.185185000000000155e-01 9.684650999999999840e+03
1.066667000000000032e+00 9.185185000000000155e-01 9.685132999999999811e+03
1.081480999999999915e+00 9.185185000000000155e-01 9.685970999999999549e+03
1.096295999999999937e+00 9.185185000000000155e-01 9.687093000000000757e+03
1.111110999999999960e+00 9.185185000000000155e-01 9.688418999999999869e+03
1.125925999999999982e+00 9.185185000000000155e-01 9.689876000000000204e+03
1.140741000000000005e+00 9.185185000000000155e-01 9.691395000000000437e+03
1.155556000000000028e+00 9.185185000000000155e-01 9.692916999999999462e+03
1.170369999999999910e+00 9.185185000000000155e-01 9.694400999999999840e+03
1.185184999999999933e+00 9.185185000000000155e-01 9.695816999999999098e+03
1.199999999999999956e+00 9.185185000000000155e-01 9.697146000000000640e+03
8.000000000000000444e-01 9.333333000000000323e-01 9.744764999999999418e+03
8.148147999999999502e-01 9.333333000000000323e-01 9.737611000000000786e+03
8.296295999999999671e-01 9.333333000000000323e-01 9.730625000000000000e+03
8.444445000000000423e-01 9.333333000000000323e-01 9.723833000000000538e+03
8.592592000000000008e-01 9.333333000000000323e-01 9.717290999999999258e+03
8.740740999999999650e-01 9.333333000000000323e-01 9.711079999999999927e+03
8.888888999999999818e-01 9.333333000000000323e-01 9.705284999999999854e+03
9.037036999999999987e-01 9.333333000000000323e-01 9.699986000000000786e+03
9.185185000000000155e-01 9.333333000000000323e-01 9.695245000000000800e+03
9.333333000000000323e-01 9.333333000000000323e-01 9.691095999999999549e+03
9.481481000000000492e-01 9.333333000000000323e-01 9.687557000000000698e+03
9.629630000000000134e-01 9.333333000000000323e-01 9.684628000000000611e+03
9.777778000000000302e-01 9.333333000000000323e-01 9.682307000000000698e+03
9.925926000000000471e-01 9.333333000000000323e-01 9.680578999999999724e+03
1.007406999999999941e+00 9.333333000000000323e-01 9.679430000000000291e+03
1.022221999999999964e+00 9.333333000000000323e-01 9.678840000000000146e+03
1.037036999999999987e+00 9.333333000000000323e-01 9.678771000000000640e+03
1.051852000000000009e+00 9.333333000000000323e-01 9.679181000000000495e+03
1.066667000000000032e+00 9.333333000000000323e-01 9.680011000000000422e+03
1.081480999999999915e+00 9.333333000000000323e-01 9.681190000000000509e+03
1.096295999999999937e+00 9.333333000000000323e-01 9.682639999999999418e+03
1.111110999999999960e+00 9.333333000000000323e-01 9.684278000000000247e+03
1.125925999999999982e+00 9.333333000000000323e-01 9.686027000000000044e+03
1.140741000000000005e+00 9.333333000000000323e-01 9.687815000000000509e+03
1.155556000000000028e+00 9.333333000000000323e-01 9.689587999999999738e+03
1.170369999999999910e+00 9.333333000000000323e-01 9.691297000000000480e+03
1.185184999999999933e+00 9.333333000000000323e-01 9.692915999999999258e+03
1.199999999999999956e+00 9.333333000000000323e-01 9.694425999999999476e+03
8.000000000000000444e-01 9.481481000000000492e-01 9.736354999999999563e+03
8.148147999999999502e-01 9.481481000000000492e-01 9.729161000000000058e+03
8.296295999999999671e-01 9.481481000000000492e-01 9.722166999999999462e+03
8.444445000000000423e-01 9.481481000000000492e-01 9.715402000000000044e+03
8.592592000000000008e-01 9.481481000000000492e-01 9.708924000000000888e+03
8.740740999999999650e-01 9.481481000000000492e-01 9.702811999999999898e+03
8.888888999999999818e-01 9.481481000000000492e-01 9.697152000000000044e+03
9.037036999999999987e-01 9.481481000000000492e-01 9.692023999999999432e+03
9.185185000000000155e-01 9.481481000000000492e-01 9.687486999999999171e+03
9.333333000000000323e-01 9.481481000000000492e-01 9.683575999999999112e+03
9.481481000000000492e-01 9.481481000000000492e-01 9.680305000000000291e+03
9.629630000000000134e-01 9.481481000000000492e-01 9.677674000000000888e+03
9.777778000000000302e-01 9.481481000000000492e-01 9.675672000000000480e+03
9.925926000000000471e-01 9.481481000000000492e-01 9.674288000000000466e+03
1.007406999999999941e+00 9.481481000000000492e-01 9.673495000000000800e+03
1.022221999999999964e+00 9.481481000000000492e-01 9.673270000000000437e+03
1.037036999999999987e+00 9.481481000000000492e-01 9.673573000000000320e+03
1.051852000000000009e+00 9.481481000000000492e-01 9.674354999999999563e+03
1.066667000000000032e+00 9.481481000000000492e-01 9.675550999999999476e+03
1.081480999999999915e+00 9.481481000000000492e-01 9.677083000000000538e+03
1.096295999999999937e+00 9.481481000000000492e-01 9.678869000000000597e+03
1.111110999999999960e+00 9.481481000000000492e-01 9.680820999999999913e+03
1.125925999999999982e+00 9.481481000000000492e-01 9.682861999999999171e+03
1.140741000000000005e+00 9.481481000000000492e-01 9.684920000000000073e+03
1.155556000000000028e+00 9.481481000000000492e-01 9.686938000000000102e+03
1.170369999999999910e+00 9.481481000000000492e-01 9.688868000000000393e+03
1.185184999999999933e+00 9.481481000000000492e-01 9.690686999999999898e+03
1.199999999999999956e+00 9.481481000000000492e-01 9.692376000000000204e+03
8.000000000000000444e-01 9.629630000000000134e-01 9.728064000000000306e+03
8.148147999999999502e-01 9.629630000000000134e-01 9.720873999999999796e+03
8.296295999999999671e-01 9.629630000000000134e-01 9.713924000000000888e+03
8.444445000000000423e-01 9.629630000000000134e-01 9.707236999999999171e+03
8.592592000000000008e-01 9.629630000000000134e-01 9.700873999999999796e+03
8.740740999999999650e-01 9.629630000000000134e-01 9.694913000000000466e+03
8.888888999999999818e-01 9.629630000000000134e-01 9.689441000000000713e+03
9.037036999999999987e-01 9.629630000000000134e-01 9.684533999999999651e+03
9.185185000000000155e-01 9.629630000000000134e-01 9.680251000000000204e+03
9.333333000000000323e-01 9.629630000000000134e-01 9.676623999999999796e+03
9.481481000000000492e-01 9.629630000000000134e-01 9.673665000000000873e+03
9.629630000000000134e-01 9.629630000000000134e-01 9.671370999999999185e+03
9.777778000000000302e-01 9.629630000000000134e-01 9.669728999999999360e+03
9.925926000000000471e-01 9.629630000000000134e-01 9.668716000000000349e+03
1.007406999999999941e+00 9.629630000000000134e-01 9.668308999999999287e+03
1.022221999999999964e+00 9.629630000000000134e-01 9.668474000000000160e+03
1.037036999999999987e+00 9.629630000000000134e-01 9.669168999999999869e+03
1.051852000000000009e+00 9.629630000000000134e-01 9.670335999999999331e+03
1.066667000000000032e+00 9.629630000000000134e-01 9.671905000000000655e+03
1.081480999999999915e+00 9.629630000000000134e-01 9.673795000000000073e+03
1.096295999999999937e+00 9.629630000000000134e-01 9.675916999999999462e+03
1.111110999999999960e+00 9.629630000000000134e-01 9.678183999999999287e+03
1.125925999999999982e+00 9.629630000000000134e-01 9.680513000000000829e+03
1.140741000000000005e+00 9.629630000000000134e-01 9.682832000000000335e+03
1.155556000000000028e+00 9.629630000000000134e-01 9.685083000000000538e+03
1.170369999999999910e+00 9.629630000000000134e-01 9.687227000000000771e+03
1.185184999999999933e+00 9.629630000000000134e-01 9.689229999999999563e+03
1.199999999999999956e+00 9.629630000000000134e-01 9.691087999999999738e+03
8.000000000000000444e-01 9.777778000000000302e-01 9.720088999999999942e+03
8.148147999999999502e-01 9.777778000000000302e-01 9.712954999999999927e+03
8.296295999999999671e-01 9.777778000000000302e-01 9.706097999999999956e+03
8.444445000000000423e-01 9.777778000000000302e-01 9.699542999999999665e+03
8.592592000000000008e-01 9.777778000000000302e-01 9.693346999999999753e+03
8.740740999999999650e-01 9.777778000000000302e-01 9.687588999999999942e+03
8.888888999999999818e-01 9.777778000000000302e-01 9.682353999999999360e+03
9.037036999999999987e-01 9.777778000000000302e-01 9.677716000000000349e+03
9.185185000000000155e-01 9.777778000000000302e-01 9.673730999999999767e+03
9.333333000000000323e-01 9.777778000000000302e-01 9.670431000000000495e+03
9.481481000000000492e-01 9.777778000000000302e-01 9.667822000000000116e+03
9.629630000000000134e-01 9.777778000000000302e-01 9.665899999999999636e+03
9.777778000000000302e-01 9.777778000000000302e-01 9.664644000000000233e+03
9.925926000000000471e-01 9.777778000000000302e-01 9.664028000000000247e+03
1.007406999999999941e+00 9.777778000000000302e-01 9.664028000000000247e+03
1.022221999999999964e+00 9.777778000000000302e-01 9.664602000000000771e+03
1.037036999999999987e+00 9.777778000000000302e-01 9.665697000000000116e+03
1.051852000000000009e+00 9.777778000000000302e-01 9.667255999999999403e+03
1.066667000000000032e+00 9.777778000000000302e-01 9.669200000000000728e+03
1.081480999999999915e+00 9.777778000000000302e-01 9.671442999999999302e+03
1.096295999999999937e+00 9.777778000000000302e-01 9.673896000000000640e+03
1.111110999999999960e+00 9.777778000000000302e-01 9.676468000000000757e+03
1.125925999999999982e+00 9.777778000000000302e-01 9.679072000000000116e+03
1.140741000000000005e+00 9.777778000000000302e-01 9.681639999999999418e+03
1.155556000000000028e+00 9.777778000000000302e-01 9.684111999999999171e+03
1.170369999999999910e+00 9.777778000000000302e-01 9.686450000000000728e+03
1.185184999999999933e+00 9.777778000000000302e-01 9.688629000000000815e+03
1.199999999999999956e+00 9.777778000000000302e-01 9.690638999999999214e+03
8.000000000000000444e-01 9.925926000000000471e-01 9.712620000000000800e+03
8.148147999999999502e-01 9.925926000000000471e-01 9.705593999999999141e+03
8.296295999999999671e-01 9.925926000000000471e-01 9.698882999999999811e+03
8.444445000000000423e-01 9.925926000000000471e-01 9.692510000000000218e+03
8.592592000000000008e-01 9.925926000000000471e-01 9.686529000000000451e+03
8.740740999999999650e-01 9.925926000000000471e-01 9.681021000000000640e+03
8.888888999999999818e-01 9.925926000000000471e-01 9.676066999999999098e+03
9.037036999999999987e-01 9.925926000000000471e-01 9.671742000000000189e+03
9.185185000000000155e-01 9.925926000000000471e-01 9.668095999999999549e+03
9.333333000000000323e-01 9.925926000000000471e-01 9.665156000000000859e+03
9.481481000000000492e-01 9.925926000000000471e-01 9.662932000000000698e+03
9.629630000000000134e-01 9.925926000000000471e-01 9.661404000000000451e+03
9.777778000000000302e-01 9.925926000000000471e-01 9.660558000000000902e+03
9.925926000000000471e-01 9.925926000000000471e-01 9.660361000000000786e+03
1.007406999999999941e+00 9.925926000000000471e-01 9.660778000000000247e+03
1.022221999999999964e+00 9.925926000000000471e-01 9.661763999999999214e+03
1.037036999999999987e+00 9.925926000000000471e-01 9.663264999999999418e+03
1.051852000000000009e+00 9.925926000000000471e-01 9.665209999999999127e+03
1.066667000000000032e+00 9.925926000000000471e-01 9.667522999999999229e+03
1.081480999999999915e+00 9.925926000000000471e-01 9.670111000000000786e+03
1.096295999999999937e+00 9.925926000000000471e-01 9.672879999999999200e+03
1.111110999999999960e+00 9.925926000000000471e-01 9.675738999999999578e+03
1.125925999999999982e+00 9.925926000000000471e-01 9.678602999999999156e+03
1.140741000000000005e+00 9.925926000000000471e-01 9.681399999999999636e+03
